date,mean_temp,max_temp,min_temp,humidity,mean_rain_fall,mean_wind,cases
16/12/2016,28.69,34.3,24.7,75.55,0,4.16,9
17/12/2016,27.34,31.9,23.4,83.67,0.04,4.51,11
18/12/2016,26.86,32.6,22.7,81.61,0.06,4.66,7
19/12/2016,28.08,33.4,24.2,77.74,0.01,5.63,15
20/12/2016,28.25,34.1,24.4,73.51,0,6.48,11
21/12/2016,28.66,34.9,24.4,71.77,0,5.53,12
22/12/2016,26.94,33.4,22.7,83.33,0.08,4.08,11
23/12/2016,27.2,32.5,22.8,83.13,0.09,3.97,11
24/12/2016,26.79,33.6,23.2,84.95,0.12,4.72,5
25/12/2016,26.97,33.8,23,82.93,0.05,5.03,6
26/12/2016,26.91,31.9,23.7,80.91,0,5.31,4
27/12/2016,26.44,30.9,23.9,82.6,0.02,5.23,16
28/12/2016,25.77,28.7,23.1,84.09,0.01,5.27,10
29/12/2016,27.67,32.5,23.9,74.54,0,4.71,7
30/12/2016,27.13,35,23.9,78.16,0.02,5.36,14
31/12/2016,26.92,31.1,23.9,81.75,0,4.14,7
01/01/2017,27.17,32.4,23.8,84.79,0.05,4.82,5
02/01/2017,26.54,31.4,24,88.48,0.04,3.69,12
03/01/2017,26.77,31.4,24.1,85.7,0.01,4.06,5
04/01/2017,27.11,31.8,23.3,79.48,0.01,4.75,12
05/01/2017,28.01,33.7,23,72.92,0.01,4.29,4
06/01/2017,28.68,34.5,24.9,75.67,0,3.97,8
07/01/2017,29.48,35.2,25.1,71.86,0,4.04,12
08/01/2017,29.5,35.6,25,72.67,0,4.18,8
09/01/2017,28.97,35.5,25.4,77.31,0,5.08,1
10/01/2017,28.46,34.3,24.5,78.98,0.03,5,5
11/01/2017,27.66,33.9,21.5,80.42,0.04,4.68,7
12/01/2017,28.25,33.4,24.1,73.91,0,4.23,7
13/01/2017,28.07,34,24.1,77.94,0,4.28,13
14/01/2017,28.1,32.4,23.9,76.8,0,4.11,12
15/01/2017,28.16,33.7,24.3,77.06,0,4.42,8
16/01/2017,28.01,33,23.6,75.17,0,4.78,13
17/01/2017,28.05,34.2,24,75.73,0,3.93,8
18/01/2017,26.96,34,22.1,79.57,0.07,4.41,15
19/01/2017,26.88,34.3,22.5,81.79,0.1,3.91,14
20/01/2017,26.48,31.4,23.1,84.29,0.01,4.45,10
21/01/2017,26.82,32,22.7,84.35,0.08,4.58,11
22/01/2017,26.75,31.4,23.6,83.4,0.05,5.71,7
23/01/2017,25.23,28.4,23.2,92.45,0.24,4.11,14
24/01/2017,24.23,25.9,22.9,93.67,0.05,4.52,16
25/01/2017,26.01,30.4,22.4,82.18,0.02,4.64,10
26/01/2017,27.29,32.3,23.4,80.19,0.01,4.99,8
27/01/2017,27.53,32,24.3,79.08,0,6.81,7
28/01/2017,26.4,30.3,23.5,80.94,0.01,5.57,7
29/01/2017,26.66,29.4,23.5,80.73,0,4.91,3
30/01/2017,26.3,30.3,23.4,85.01,0.02,4.8,11
31/01/2017,27.21,31.6,24.5,77.97,0,5.5,10
01/02/2017,27.36,32.3,23.5,75.71,0,4.87,7
02/02/2017,27.36,32.5,24,78.05,0.01,3.99,14
03/02/2017,27.65,34.7,23.4,78.48,0.05,4.88,7
04/02/2017,27.16,33.4,23.7,82.64,0.04,4.28,6
05/02/2017,27.58,33.9,23.3,79.73,0.01,4.77,6
06/02/2017,27.97,34.8,24.2,77.88,0,5.03,12
07/02/2017,26.63,31.5,23.2,83.77,0.04,4.55,6
08/02/2017,26.75,32.9,23.4,81.7,0.1,4.15,5
09/02/2017,27.73,32.6,23.2,71.35,0,4.49,7
10/02/2017,27.92,33.9,23.6,72.28,0,6.41,6
11/02/2017,27.57,32.6,24.3,73.77,0,7.74,9
12/02/2017,26.47,30.8,23.5,81.61,0.01,7.22,5
13/02/2017,26.68,30.7,23.5,81.81,0.01,7.3,9
14/02/2017,26.83,31.3,23.3,79.83,0.01,8.19,8
15/02/2017,25.82,30.7,22.5,82.34,0.03,6.67,15
16/02/2017,26.86,30.8,23.6,76.92,0,6.75,5
17/02/2017,27.42,32.7,23.6,75.39,0,6.29,8
18/02/2017,27.2,32.6,24.4,80.71,0,6.48,6
19/02/2017,27.84,32.9,24.7,78.1,0,6.44,4
20/02/2017,27.77,33,24,78.33,0,5.73,8
21/02/2017,27.37,33.1,23,81.07,0.03,4.62,9
22/02/2017,27.75,33.4,24.2,79.42,0,4.47,7
23/02/2017,27.15,33.2,23.1,81.12,0.04,3.8,8
24/02/2017,25.21,29.8,23.3,91.2,0.07,4.11,7
25/02/2017,26.84,34,23.1,82.16,0.02,3.95,4
26/02/2017,27.49,33.2,24.5,81.31,0.01,4.84,1
27/02/2017,27.55,32.1,23.9,79.15,0,5.68,7
28/02/2017,26.99,31.6,24.1,84.4,0.04,5.92,6
01/03/2017,25.29,28.8,22.9,88.85,0.1,4.63,13
02/03/2017,27.05,32.1,23.7,81.02,0,6.04,7
03/03/2017,26.39,30.4,22.7,86.23,0.06,5.61,8
04/03/2017,25.72,29,23.4,90.46,0.02,3.68,7
05/03/2017,27.1,32.4,23.7,81.83,0.02,4.85,7
06/03/2017,27.05,33.9,23.7,81.74,0.04,4.57,6
07/03/2017,27.26,33.6,23.4,79.18,0.01,4.17,13
08/03/2017,27.55,33.2,24.1,77.16,0,5.79,15
09/03/2017,27.48,33.1,23.7,74.83,0,6.27,8
10/03/2017,27.45,32.8,23.6,76.28,0,5.59,5
11/03/2017,27.65,33.4,23.6,78.18,0.03,4.94,12
12/03/2017,26.88,31.8,23.1,81.17,0.04,3.48,2
13/03/2017,28.12,35.4,24.2,79.79,0.01,4.09,5
14/03/2017,27.07,30.9,23.7,82.75,0.01,4.64,12
15/03/2017,28.85,36.1,24.1,71.97,0,3.85,6
16/03/2017,28.44,35.1,23.4,77,0.01,5.09,4
17/03/2017,27.33,33.8,24.1,81.29,0.03,3.58,5
18/03/2017,28.13,34.6,23.6,77.52,0.02,3.96,0
19/03/2017,28.29,34.5,23.9,76.84,0.01,3.75,3
20/03/2017,26.95,30.3,23.7,82.42,0.03,4.02,7
21/03/2017,28.24,35.2,23.8,74.92,0.01,4.47,6
22/03/2017,27.87,34.1,23.2,79.45,0.03,4.51,5
23/03/2017,28.85,35.5,24.4,75.46,0,4.74,5
24/03/2017,28.47,33.4,24.8,76.09,0,4.5,4
25/03/2017,27.95,34.4,23.5,79.32,0.06,3.99,2
26/03/2017,28.94,35.3,24.8,76.84,0,4.49,6
27/03/2017,28.86,33.6,24.4,77.25,0,4.29,5
28/03/2017,27.03,30,23.7,85.86,0.01,3.67,7
29/03/2017,27.21,33.7,22.1,83.04,0.03,3.22,3
30/03/2017,25.99,31.2,23.3,87.27,0.04,3.55,9
31/03/2017,27.41,33.4,23.9,82.8,0.02,3.04,10
01/04/2017,27.02,32.5,23.7,85.36,0.02,3.35,12
02/04/2017,27.61,33.3,23.8,81.22,0,4.54,6
03/04/2017,27.56,31.9,23.3,82.49,0.03,3.93,7
04/04/2017,28.41,34.4,23.3,77.56,0.02,4.89,4
05/04/2017,28.86,33.9,23,73.64,0,5.66,8
06/04/2017,29.04,34.6,25,74.96,0.01,4.17,6
07/04/2017,28.07,34.9,22.3,77.87,0.06,4.53,11
08/04/2017,27.16,30.3,23.8,83.89,0.01,3.23,9
09/04/2017,28.01,34.7,24.5,81.25,0.01,3.2,10
10/04/2017,27.67,32.8,24,84.79,0.01,3.45,15
11/04/2017,28.9,34.1,25.1,78.25,0.01,4.05,5
12/04/2017,28.22,32.9,23.1,82.28,0.05,3.51,5
13/04/2017,27.17,31,23.3,86.52,0.04,3.55,4
14/04/2017,27.47,33.1,23.8,84.96,0.05,3.39,2
15/04/2017,27.95,33.7,23.8,80.57,0.03,3.9,5
16/04/2017,28.35,34.5,24.3,79.42,0.01,3.2,1
17/04/2017,28.77,34.8,22.7,79.09,0.04,3.72,9
18/04/2017,27.13,35.2,22.3,85.61,0.11,3.21,10
19/04/2017,27.98,35.4,23.3,78.33,0,3,8
20/04/2017,27.97,33.6,24.1,82.66,0.03,3.19,8
21/04/2017,27.78,33,22.9,82.19,0.09,4.34,7
22/04/2017,28.39,31.8,24.7,80.45,0.02,4.06,8
23/04/2017,28.46,32.8,25.1,82.89,0.01,3.41,5
24/04/2017,27.68,33.2,23.7,86.13,0.04,3.37,2
25/04/2017,27.16,34.1,23.4,88.28,0.03,3.8,7
26/04/2017,27.42,31.8,24.3,84.97,0,5.3,8
27/04/2017,27.89,34.6,23.4,83.01,0.09,6.89,5
28/04/2017,27.68,32.9,22.8,80.68,0.05,5.94,3
29/04/2017,28.02,31.3,24.4,83,0,4.4,8
30/04/2017,28.83,34.9,24.9,79.19,0.01,5.4,3
01/05/2017,29.07,33.7,25.3,78.4,0,4.74,6
02/05/2017,28.08,31.6,24.6,82.98,0.03,4.58,8
03/05/2017,29.08,33.4,25.3,78.61,0,5.09,1
04/05/2017,28.74,32.8,23.5,81.23,0.03,4.86,5
05/05/2017,28.51,32.6,24.1,81.34,0.01,5.1,9
06/05/2017,28.4,33.6,23.5,80.01,0.02,5.11,14
07/05/2017,28.08,32.8,23.7,81.57,0.02,5.21,7
08/05/2017,28.58,33.4,24.8,78.65,0,6.13,8
09/05/2017,29.39,33.8,24.9,78.46,0.01,6.45,9
10/05/2017,27.37,30.7,23.9,88.48,0.03,4.49,6
11/05/2017,28.19,32.6,24.3,80.1,0,6.39,1
12/05/2017,28.38,32,24.7,82.38,0.05,5.75,6
13/05/2017,28.71,33.2,24.6,82.23,0.01,4.89,5
14/05/2017,29.27,33.2,24.6,80.31,0,6.01,4
15/05/2017,28.31,32.7,24.8,86.37,0.04,5.91,6
16/05/2017,28.92,33.4,25.2,80.84,0.01,6.62,6
17/05/2017,30.01,34.8,26,77.67,0,7.38,14
18/05/2017,29.55,34,25.1,80.14,0.01,7.44,3
19/05/2017,29.38,33.1,25.8,78.93,0,6.39,14
20/05/2017,29.74,34.1,26.6,77.99,0,5.98,4
21/05/2017,28.36,33.5,24.1,84.7,0.05,5.98,4
22/05/2017,28.34,32.9,22.2,84.14,0.09,6.49,12
23/05/2017,29.71,34,26.8,77.53,0,6.93,6
24/05/2017,26.74,30.3,23.2,90.76,0.13,5.61,4
25/05/2017,28.29,33.3,24.9,84.98,0,5.31,15
26/05/2017,27.41,33.2,23.4,89.32,0.07,6.24,5
27/05/2017,28.26,34,24.7,87.08,0,4.37,5
28/05/2017,29.02,32.8,25.9,82.63,0,6.06,6
29/05/2017,29.35,33.8,25.3,81.05,0,6.57,11
30/05/2017,26.84,30.7,22.9,87.61,0.09,5.49,7
31/05/2017,28.65,35.9,23,76.26,0.15,6.81,16
01/06/2017,28.08,33,23.9,78.27,0.02,5.95,14
02/06/2017,29.31,33.7,25.7,75.98,0,6.05,12
03/06/2017,29.94,34.6,26.2,74.77,0,6.67,8
04/06/2017,30.22,34.5,26.8,76.83,0,7.16,5
05/06/2017,30.16,34.2,26.5,77.77,0,6.38,5
06/06/2017,29.87,34.1,26.3,77.28,0,6.24,5
07/06/2017,29.89,35.4,25.7,76.06,0,6.24,10
08/06/2017,29.68,34.9,25.4,78.41,0.01,6.64,5
09/06/2017,30.03,34.4,26.1,75.86,0,6.84,3
10/06/2017,28.97,34.5,23.4,79.91,0.04,6.58,8
11/06/2017,28.28,32.9,24.4,80.04,0,6.38,17
12/06/2017,29.54,34,26.4,73.67,0,5.83,5
13/06/2017,29.52,34.7,25.1,77.98,0,6.39,10
14/06/2017,27.93,32.8,23.2,78.06,0.08,6.05,8
15/06/2017,29.21,35.7,25.6,75.44,0,4.96,15
16/06/2017,28.66,34.3,24.7,79.62,0.02,5.13,8
17/06/2017,29.31,35.2,25.4,76.04,0,5.52,12
18/06/2017,27.27,31.5,23,86.22,0.11,6.99,3
19/06/2017,28.16,32.2,24.1,78.87,0,7.04,17
20/06/2017,29.21,33.7,24.6,73.98,0,4.91,11
21/06/2017,28.69,32.4,23,80.88,0.02,5.29,10
22/06/2017,29.04,32.3,25.5,80.03,0,4.96,16
23/06/2017,27.03,30.5,22.2,83.18,0.03,7.02,10
24/06/2017,28.57,32.8,24.3,73.14,0,5.21,7
25/06/2017,27.57,30.9,23.5,83.63,0.05,4.49,6
26/06/2017,28.08,33.8,23.7,79.43,0.01,5.14,10
27/06/2017,26.58,29.2,24.1,84.9,0.01,4.03,18
28/06/2017,27.55,33.5,22.9,83.48,0.05,4.38,10
29/06/2017,27.4,31.4,23.2,83.9,0.02,5.11,11
30/06/2017,28.7,33.8,24.2,76.16,0,6.37,10
01/07/2017,29.46,34,25.5,74.04,0,6.39,13
02/07/2017,28.82,34.2,24.7,79.78,0,5.38,15
03/07/2017,27.24,30.7,23.7,83.36,0.01,6.96,5
04/07/2017,28.48,32.9,23.7,76.72,0,5.86,7
05/07/2017,27.45,33.1,23,84.73,0.1,5.19,8
06/07/2017,28.06,32.2,24.4,80.05,0,6.65,14
07/07/2017,28.83,32.5,24.2,73.2,0,6.84,8
08/07/2017,28.23,33.1,23.9,78.92,0.02,6.26,15
09/07/2017,27.83,31.3,24.4,82.81,0,6.64,4
10/07/2017,29.13,33.9,24.4,73.53,0.021922261,5.34,7
11/07/2017,27.9,31,23.7,79.94,0.04,6.64,10
12/07/2017,26.39,29.1,22.3,87.31,0.021922261,6.69,10
13/07/2017,27.56,32.2,23.5,82.96,0.021922261,5.91,12
14/07/2017,26.35,29.4,22.7,89.3,0.14,4.53,6
15/07/2017,27.39,32.2,22.4,82.71,0.02,6.55,4
16/07/2017,28.56,32.4,25.9,76.69,0,10.47,4
17/07/2017,28.93,33.1,24.7,71.81,0,8.46,12
18/07/2017,28.71,32.5,24.6,76.98,0,7.77,5
19/07/2017,28.57,32.7,24.9,76.41,0,6.72,7
20/07/2017,28.6,32.6,25,79.89,0,6.19,11
21/07/2017,28.82,34.1,25.6,80.98,0,6.33,2
22/07/2017,29.59,34.2,26.5,75.2,0,7.44,4
23/07/2017,29.41,34.4,25.5,77.18,0,7.14,7
24/07/2017,29.28,33.2,25.7,76.17,0,8,11
25/07/2017,29.33,34,25.7,75.99,0,8.16,16
26/07/2017,28.68,31.4,24.4,79.62,0.01,7.82,5
27/07/2017,29.25,33.3,25,73.52,0,8.42,14
28/07/2017,29.57,33.8,26.5,73.66,0,7.34,11
29/07/2017,29.43,33.7,26,76.58,0,7.26,5
30/07/2017,29.47,34.5,26.1,78.26,0,7.39,5
31/07/2017,29.53,33.7,25.6,77.02,0,7.39,12
01/08/2017,29.45,33.6,24.9,78.14,0.01,7.33,6
02/08/2017,29.47,33.3,26.5,71.84,0,9.78,13
03/08/2017,29.34,33.4,25.8,68.61,0,9.13,2
04/08/2017,29.39,33.6,26.2,71.29,0,8.67,3
05/08/2017,29.58,34.1,26.9,74.98,0,8.99,6
06/08/2017,29.09,34.4,25.5,77.17,0.03,7.64,8
07/08/2017,28.56,31.7,25.3,80.56,0.01,6.65,8
08/08/2017,27.62,31.4,24.5,83.61,0.02,5.69,8
09/08/2017,27.56,31.8,23.9,79.53,0,7.67,3
10/08/2017,28.81,33.8,24.6,75.85,0,5.84,8
11/08/2017,27.08,31.9,22.7,85.75,0.1,5.01,1
12/08/2017,26.57,30.5,22.8,85.05,0.05,5.22,6
13/08/2017,27.04,30.3,24.4,84.89,0.01,5.85,4
14/08/2017,28.17,32.5,24.6,77.14,0,6.39,7
15/08/2017,26.69,30.9,21.7,82.11,0.05,5.28,12
16/08/2017,28.2,33.4,24.2,76.8,0,5.62,10
17/08/2017,27.3,33.5,22.7,83.1,0.13,6.19,8
18/08/2017,27.57,33.1,24,83.31,0.02,5.3,10
19/08/2017,28.44,34.4,24.2,80.59,0.01,6.74,6
20/08/2017,28.96,33.4,25.3,79.04,0,6.89,5
21/08/2017,28.85,33.9,24.9,80.19,0.01,6.6,6
22/08/2017,27.48,30.4,24.4,79.59,0.01,7.8,8
23/08/2017,28.94,33.3,25.1,75.42,0,4.969860602,9
24/08/2017,28.73,33.2,25.6,79.45767162,0.01,6.69,8
25/08/2017,28.4,32.3,24.5,79.43,0,6.7,9
26/08/2017,28.9,33.6,25.7,76.62,0,6.72,7
27/08/2017,27.79,32.7,24,81.97,0.02,6.68,1
28/08/2017,28.3,32.3,24.3,79.06,0,5.71,6
29/08/2017,26.96,30.4,23.3,84.26,0,5.29,8
30/08/2017,27.98,33.6,24.6,80.16,0,4.91,5
31/08/2017,28.94,33.7,24.7,75.62,0,6.76,6
01/09/2017,29.11,34,25.7,76.62,0,7.31,15
02/09/2017,29.18,34.3,25.2,75.17,0,6.87,12
03/09/2017,29.15,33.9,26.8,74.94,0,8.47,9
04/09/2017,28.03029936,33.21454027,23.93442623,76.91,0,5.82,3
05/09/2017,28.83,32.8,24.5,77.88,0.02,6.61,9
06/09/2017,27.07,30,23.8,83.39,0.06,4.96,12
07/09/2017,28.09,33,23.6,79.94,0.01,5.16,7
08/09/2017,27.49,34.3,23.5,82.97,0.05,5.41,4
09/09/2017,27.98,33.1,23.8,80.13,0.01,4.42,3
10/09/2017,27.88,32.4,24.5,82.92,0.01,4.6,13
11/09/2017,26.72,31.5,22.9,85.66,0.05,4.95,4
12/09/2017,28.03029936,33.21454027,23.93442623,77.16,0,5.14,0
13/09/2017,29.28,34.4,24.8,73.98,0,6.22,9
14/09/2017,28.36,33.1,23.6,78.5,0.02,5.34,11
15/09/2017,27.56,31.2,23.4,84.33,0.05,4.69,6
16/09/2017,27.34,31.6,21.9,79.32,0.05,6.18,4
17/09/2017,28.62,35.1,23.6,77.26,0.02,7.06,4
18/09/2017,26.88,33.4,22.1,84.59,0.08,4.64,13
19/09/2017,26.6,31.7,23.6,85.99,0.03,4.5,13
20/09/2017,27.2,31.6,23.8,82.6,0.03,6.79,3
21/09/2017,26.96,31.7,23.1,76.53,0.02,5.52,10
22/09/2017,28.58,33.5,24.2,75.36,0.01,5.28,6
23/09/2017,28.81,33.2,23.7,76.43,0.01,6.28,6
24/09/2017,28.03029936,33.21454027,23.93442623,76.02,0.03,5.93,2
25/09/2017,28.85,33.7,24.1,75.11,0,5.27,5
26/09/2017,27.66,34.6,23,82.51,0.05,4.59,7
27/09/2017,28.03029936,33.21454027,23.93442623,80.52,0,4.58,2
28/09/2017,28.27,33.3,24.1,78.21,0.01,4.12,9
29/09/2017,27.46,31.8,22.7,80.91,0.07,5.18,8
30/09/2017,27.81,31.5,24.5,79.16,0,6.42,6
01/10/2017,27.2,31.3,24.6,86.89,0.03,4.57,14
02/10/2017,27.82,33.7,24.1,79.91,0,4.969860602,9
03/10/2017,27.56,32.9,24.3,85.41,0.03,4.38,5
04/10/2017,26.05,29.3,22.6,86.72,0.03,5.04,5
05/10/2017,27.5,33.4,23.6,80.22,0.02,5,6
06/10/2017,28.08,34.5,23.4,80.22,0.05,4.969860602,4
07/10/2017,27.67,34.3,22.8,81.84,0.05,4.76,10
08/10/2017,27.33,33.5,24,84.78,0.06,4.79,8
09/10/2017,28.22,33.8,23.2,78.39,0.06,6.25,4
10/10/2017,27.91,33.3,23.4,80.41,0.04,6.28,5
11/10/2017,28.23,33.4,22.8,77.93,0.03,4.969860602,5
12/10/2017,27.15,30.5,22.9,85.69,0.09,5.2,2
13/10/2017,27.2,31.7,23.6,80.99,0.01,5.96,7
14/10/2017,29.24,33.6,24.8,71.47,0,5.93,4
15/10/2017,29.81,35,24.6,72.07,0,4.99,7
16/10/2017,28.76,34,23.9,75.9,0,6.07,10
17/10/2017,29.96,35.8,25.6,68.14,0,5.33,11
18/10/2017,30.2,35.8,25.8,71.34,0,5.52,5
19/10/2017,29.95,34.7,25.7,70.02,0,5.36,13
20/10/2017,29.93,35.1,25.2,69.14,0,5.42,11
21/10/2017,29.73,35.4,24.7,79.45767162,0.01,5.37,7
22/10/2017,28.76,33.3,24.6,77.9,0,5.58,8
23/10/2017,28.57,32.1,22.9,79.07,0.01,4.969860602,10
24/10/2017,28.04,32.7,23.9,79.45767162,0.02,4.24,10
25/10/2017,28.3,35.3,23.5,77.44,0.01,5.04,21
26/10/2017,28.32,34,24,79.83,0.01,5.32,13
27/10/2017,27.84,32,24.2,80,0.01,4.73,9
28/10/2017,28.77,34.6,24,72.45,0,4.969860602,6
29/10/2017,27.27,32.9,23.7,80.87,0.02,4.69,7
30/10/2017,26.91,30.4,23.9,85.5,0.09,4.9,14
31/10/2017,26.44,30.8,23,87.69,0.01,4.8,10
01/11/2017,27.67,33.7,23.8,79.45767162,0,4.59,19
02/11/2017,27.95,32.5,24.1,79.96,0,4.84,10
03/11/2017,28.06,33.1,22.9,79.81,0.06,6.07,2
04/11/2017,27.4,33.1,23.4,83.15,0.03,5.53,8
05/11/2017,28.14,33.2,24.1,79.45767162,0.01,5.49,8
06/11/2017,26.77,35.1,19.1,85.69,0.17,4.63,6
07/11/2017,26.98,31.4,23,86.86,0.02,4.38,7
08/11/2017,28.03029936,33.21454027,23.93442623,83.31,0.02,7.26,11
09/11/2017,28.03029936,33.21454027,23.93442623,85.16,0.1,5.66,5
10/11/2017,26.24,33.1,22.8,86.13,0.07,4.75,8
11/11/2017,26.12,31.7,23.7,90.08,0.05,4.41,7
12/11/2017,27.41,32,23.8,83.51,0.02,4.969860602,9
13/11/2017,27.82,34.1,24.1,83.41,0.02,5.52,11
14/11/2017,26.05,28.9,22.7,90.12,0.19,4.969860602,5
15/11/2017,28.03029936,33.21454027,23.93442623,81.19,0,5.19,6
16/11/2017,28.21,34.3,24.5,82.4,0.02,5.09,10
17/11/2017,28.03029936,33.21454027,23.93442623,86.01,0.03,6.21,10
18/11/2017,28.03029936,33.21454027,23.93442623,83.43,0.04,4.87,8
19/11/2017,28.31,33.3,24.4,80.61,0,4.969860602,2
20/11/2017,27.79,32.1,23.8,83.77,0.02,5.69,9
21/11/2017,26.37,29.4,22.3,89.94,0.03,4.46,1
22/11/2017,27.59,34.7,22.6,82.46,0.04,4.94,2
23/11/2017,28.03029936,33.21454027,23.93442623,79.45767162,0.04,4.969860602,2
24/11/2017,26.62,30.8,23.5,86.55,0.02,6.05,6
25/11/2017,27.45,32.9,24.1,83.55,0.06,4.969860602,0
26/11/2017,26.96,32,23.6,87.22,0.01,4.969860602,2
27/11/2017,26.17,28,24.5,88.64,0.01,4.969860602,9
28/11/2017,27.08,32.1,24.2,83.02,0.01,4.969860602,5
29/11/2017,27.33,31.4,24.2,83.89,0.02,4.969860602,6
30/11/2017,28.05,32.5,24.2,79.45767162,0,4.969860602,4
01/12/2017,28.69,35.4,24.6,75.37,0,4.969860602,15
02/12/2017,28.03029936,33.21454027,23.93442623,77.62,0,4.969860602,4
03/12/2017,28.85,33.2,25.4,80.01,0,4.969860602,4
04/12/2017,28.1,33.6,24.5,84.71,0.01,4.969860602,5
05/12/2017,28.74,35.1,24.8,80.54,0.01,4.969860602,8
06/12/2017,28.4,34.4,24.1,77.38,0.01,4.969860602,13
07/12/2017,27.47,36.9,23.4,83.4,0.02,4.969860602,8
08/12/2017,27.43,31.8,24,77.4,0,4.969860602,6
09/12/2017,26.34,28.9,24,83.19,0,4.969860602,13
