date,mean_temp,max_temp,min_temp,humidity,mean_rain_fall,mean_wind,cases
29/11/2019,26.63,33.5,23.2,89.25,0.17,3.85,29
30/11/2019,27.44,34.5,24,86.15,0.03,3.91,28
01/12/2019,28.06,34.9,24.2,82.63,0.03,3.98,23
02/12/2019,26.44,32.3,21.4,86.34,0.15,4.29,70
03/12/2019,27.51,31.3,24.7,77.93,0,6.22,27
04/12/2019,28.09,32.6,24.7,72.68,0,6.86,41
05/12/2019,27.61,31.7,24.2,75.41,0,5.79,45
06/12/2019,27.99,33.2,24.3,72.67,0,6.98,30
07/12/2019,27.73,31.1,25.3,73.84,0,7.04,30
08/12/2019,26.61,29.6,24.6,84.07,0,5.12,25
09/12/2019,24.9,28.4,23.1,91.21,0.11,5.84,45
10/12/2019,25.59,28.9,23,89.15,0.04,4.06,50
11/12/2019,24.21,26.6,22,94.07,0.12,5.03,37
12/12/2019,27.17,32.6,22.9,75.47,0,6.93,33
13/12/2019,25.26,29.9,22.7,86.79,0.13,4.75,17
14/12/2019,24.27,27.1,22.8,95.72,0.11,3.81,37
15/12/2019,24.21,26.5,22.6,96.04,0.12,3.88,19
16/12/2019,25.94,31.7,22.1,84.95,0.01,4.55,45
17/12/2019,25.42,29.7,23.5,92.85,0.04,3.33,47
18/12/2019,26.03,32.2,21,89.92,0.06,4.23,30
19/12/2019,26.73,32.2,21,84.73,0,4.69,31
20/12/2019,27.23,31.6,23.6,83.62,0,5.61,17
21/12/2019,26.72,31.2,24,87.06,0.04,5.49,23
22/12/2019,26.9,31.1,23.2,82.35,0,5.61,19
23/12/2019,27.24,33.3,23.1,82.18,0.04,5.05,55
24/12/2019,27.36,32.9,23.6,81.6,0.01,6.22,59
25/12/2019,27.38,33.3,23.4,79.85,0.01,5.35,18
26/12/2019,27.4,32.2,23.7,75.81,0,5.66,58
27/12/2019,27.81,33.7,24.2,73.8,0,6.27,39
28/12/2019,27.44,32.4,23.5,76.81,0,6.49,37
29/12/2019,27.78,33.1,24.1,77.63,0,6.47,17
30/12/2019,28.07,33.4,24.1,74.76,0,6.23,54
31/12/2019,28.02,33.5,24.3,75.05,0,6.44,67
01/01/2020,27.98,32.6,24.3,75.13,0,6.87,15
02/01/2020,27.66,31.5,24,79.92,0,6.41,52
03/01/2020,27.92,33,24.7,79.07,0,6.71,31
04/01/2020,27.39,32.1,24.3,80.05,0.01,6.55,52
05/01/2020,28.01,33.5,24.1,74.67,0,7.01,28
06/01/2020,26.67,32.8,23.1,80.19,0.03,6.32,69
07/01/2020,26.4,31.6,23,82.63,0.01,6.43,67
08/01/2020,27.7,32.4,24.6,78.6,0,6.65,42
09/01/2020,27.91,32.9,25.1,77.91,0,6.79,46
10/01/2020,27.09,31.7,23.5,81.75,0.01,5.34,29
11/01/2020,27.78,32,24.3,77.67,0,5,47
12/01/2020,27.59,34,22.8,77.91,0.03,5.02,36
13/01/2020,27.52,32.8,23.8,75.68,0,6.05,60
14/01/2020,27.69,33.2,23.9,75.05,0,6.46,70
15/01/2020,27.73,32.4,24.5,76.39,0,6.21,62
16/01/2020,27.69,32.6,25.1,78.66,0.02,5.73,54
17/01/2020,28.11,34,24.2,74.55,0,6.2,41
18/01/2020,27.78,34.7,24.7,80.26,0.02,5.85,46
19/01/2020,28.27,34,25,78.2,0,6.53,31
20/01/2020,28.01,33.3,24.5,79.78,0.01,6.66,66
21/01/2020,26.32,28.8,23.5,89.12,0.07,6.21,46
22/01/2020,28.13,33.1,24.8,77.37,0,7.16,62
23/01/2020,28.11,34.2,24.5,77.9,0,6.53,48
24/01/2020,28.03,33.2,24.4,72.96,0,6.98,12
25/01/2020,28.05,33.9,23.8,71.65,0,6.12,18
26/01/2020,28.32,35.4,24.2,74.78,0,5.61,43
27/01/2020,27.81,34,23.8,81.31,0.07,4.99,38
28/01/2020,28.32,34.1,24.5,79.71,0.02,5.32,71
29/01/2020,26.39,32,22.9,88.47,0.24,4.58,47
30/01/2020,27.24,33.8,23,77.67,0,5.4,52
31/01/2020,28.28,33.5,25.1,72.67,0,6.69,39
01/02/2020,28.23,32.7,25.2,76.19,0,7.11,43
02/02/2020,27.74,32.1,24.9,76.7,0,7.67,34
03/02/2020,27.97,33.4,24.1,71.49,0,6.87,67
04/02/2020,27.58,32.8,23.3,71.16,0,6.29,74
05/02/2020,27.84,34.2,22.9,72.43,0,6.36,64
06/02/2020,28.16,33.7,24.8,72.92,0,7.05,51
07/02/2020,28.02,33.1,25.1,71.35,0,7.34,28
08/02/2020,27.71,33,23.2,68.97,0,5.73,51
09/02/2020,26.36,31.3,22.9,84,0.04,5.09,33
10/02/2020,26.6,33.2,22.8,84.53,0.05,4.91,62
11/02/2020,26.73,31,23.2,88.62,0.14,4.66,79
12/02/2020,27.72,33.1,24.2,82.62,0.01,5.16,50
13/02/2020,28.26,33.8,25.4,79.43,0.01,6.35,59
14/02/2020,28.32,33.7,24.8,77.39,0,6.02,24
15/02/2020,28.38,36,23.8,76.16,0,4.79,42
16/02/2020,28.03,35.5,23.3,78.22,0.02,4.72,32
17/02/2020,28.62,35,24.3,71.9,0,6.16,78
18/02/2020,27.12,32,23.8,79.49,0,6.15,58
19/02/2020,28.15,33.4,24.9,74.64,0,7.47,66
20/02/2020,28.02,33.3,24.9,74.8,0,7.89,58
21/02/2020,27.03,31,23.6,83.53,0.04,7.11,28
22/02/2020,27.98,32.7,24.5,75.17,0.01,8.05,33
23/02/2020,28.04,32.8,24.9,74.29,0,8.37,39
24/02/2020,27.23,31.8,24.7,80.95,0.01,7.44,65
25/02/2020,28.21,33.2,24.5,73.33,0,7.14,60
26/02/2020,28.43,34.7,24.6,72.97,0,7.19,59
27/02/2020,28.51,34.4,24.5,73.28,0,6.99,48
28/02/2020,28.39,33.6,25.2,74.93,0,7.36,50
29/02/2020,28.33,34.6,23.9,71.55,0,7.38,53
01/03/2020,28.35,35.3,23.6,70.93,0,6.78,39
02/03/2020,28.46,33.9,23.6,71.48,0,6.44,66
03/03/2020,28.6,34.1,24.6,74.16,0,6.84,64
04/03/2020,28.56,34.5,23.5,76.35,0.02,6.07,58
05/03/2020,27.64,31.4,24.1,83.12,0.04,5.27,36
06/03/2020,28.03,32.6,24.4,80.2,0,4.74,38
07/03/2020,27.9,35,23.2,83,0.06,4.86,41
08/03/2020,28.05,34.3,24,82.04,0.02,4.36,33
09/03/2020,28.57,36,24.1,79.35,0,3.85,90
10/03/2020,29.13,36,24.8,76.92,0,4.5,52
11/03/2020,28.96,36,23.8,78.06,0.01,4.96,86
12/03/2020,28.92,34.5,24.6,74.56,0,5.97,47
13/03/2020,29.32,36,24.5,72.91,0,5.21,18
14/03/2020,29.22,35.6,25.8,75.47,0,5.39,36
15/03/2020,29.35,34.8,25.6,74.45,0,5.98,28
16/03/2020,28.99,33.8,25.8,75.05,0,6.43,65
17/03/2020,28.94,34.4,24.5,68.91,0,6.42,64
18/03/2020,28.36,34,24.3,75.25,0.02,6.14,58
19/03/2020,28.46,34,24,71.84,0,5.27,52
20/03/2020,28.29,34.1,24.2,74.07,0,5.26,31
21/03/2020,27.93,34.1,24.1,79.91,0.04,4.93,47
22/03/2020,27.6,34.7,22,84.3,0.07,4.4,40
23/03/2020,26.58,31.2,23.5,89.35,0.09,3.84,68
24/03/2020,28.23,34.6,23.7,78.27,0,5.3,61
25/03/2020,28.44,34.2,24.3,79.02,0.02,4.76,57
26/03/2020,29.08,34.2,24.8,76.18,0,5.51,62
27/03/2020,28.56,36,23.8,79.97,0.04,5.01,15
28/03/2020,28.97,35.3,24.3,77.03,0.01,4.86,45
29/03/2020,29.18,35.8,25.1,72.13,0,5.88,22
30/03/2020,29.11,35.8,24.2,71.77,0,5.08,42
31/03/2020,29.52,36,25.3,69.99,0,5.26,59
01/04/2020,29.29,36,24.6,75.18,0.01,4.81,56
02/04/2020,28.67,36,23.6,79.72,0.06,4.71,41
03/04/2020,28.2,33.6,23.7,80.94,0.09,4.63,60
04/04/2020,29.27,35,25,76.47,0,4.95,38
05/04/2020,28.53,35.8,23.3,80.86,0.02,4.51,36
06/04/2020,27.9,33.1,22.8,84.43,0.04,3.87,74
07/04/2020,27.32,34.5,21.6,82.12,0.13,4.11,55
08/04/2020,28.23,35.5,22.3,81.23,0.03,4.37,47
09/04/2020,28.84,35.9,23.3,75.56,0,5.02,37
10/04/2020,28.92,35.8,22.8,71.59,0,4.9,40
11/04/2020,28.8,34.6,25.1,77.08,0,5.11,43
12/04/2020,28.9,35,25.1,79.15,0.02,4.86,38
13/04/2020,28.44,35,22.4,83.48,0.07,4.64,63
14/04/2020,29.32,34.9,25.8,72.96,0,5.84,54
15/04/2020,29.52,34.5,24.9,71.78,0,5.32,45
16/04/2020,29.57,35.2,25.2,72.1,0,4.969860602,36
17/04/2020,29.52,35.3,24.9,73.33,0,4.97,23
18/04/2020,29.39,35.5,24.7,73.23,0,5.28,46
19/04/2020,30.21,36,25,69.85,0,5.4,30
20/04/2020,30.2,36,25.6,72.43,0,5.75,83
21/04/2020,29.05,35,23.3,79.47,0.05,4.46,59
22/04/2020,29.71,36,25.8,76.15,0,5.14,65
23/04/2020,28.54,34.5,23.8,81.31,0.02,4.13,52
24/04/2020,27.5,35.2,23.3,83.52,0.08,3.95,54
25/04/2020,27.4,33,24.1,87.01,0.03,3.79,59
26/04/2020,27.49,33.7,24.6,86.39,0.01,3.99,24
27/04/2020,27.36,31,24.2,84.75,0.04,4.42,83
28/04/2020,28.52,33.3,24.5,77.96,0.01,4.29,72
29/04/2020,28.8,34.6,23,78.03,0.06,4.54,70
30/04/2020,27.62,34.1,24.3,88.12,0.15,4.36,30
01/05/2020,26.85,32,23.9,89.72,0.04,4.52,38
02/05/2020,28.47,33.1,24.9,81.97,0,4.28,45
03/05/2020,28.81,34.1,24.8,80.33,0.02,4.28,44
04/05/2020,27.88,31.8,24,87.31,0.03,4.19,92
05/05/2020,28.54,35.3,23.8,79.75,0.01,4.29,71
06/05/2020,28.41,32.5,23.6,84.34,0.03,4.45,84
07/05/2020,29.88,35.5,25.1,76.9,0,4.03,30
08/05/2020,29.09,33.9,23.7,77.43,0.1,5.05,33
09/05/2020,30.45,35.2,26.5,72.54,0,4.77,94
10/05/2020,29.5,33.8,24.6,82.1,0.03,5.54,36
11/05/2020,28.99,33.9,24.6,83.91,0.03,4.81,98
12/05/2020,29.95,35.1,25.9,79.03,0,5.13,103
13/05/2020,28.13,31.7,23.8,81.44,0.03,4.78,74
14/05/2020,29,35.3,24.5,78.84,0.01,4.37,75
15/05/2020,29.79,34.7,25.2,77.5,0,4.75,27
16/05/2020,29.96,35.2,26.5,78.07,0.01,4.65,61
17/05/2020,28.68,33.8,23.9,83.74,0.12,4.48,40
18/05/2020,29.12,34.6,25.1,79.13,0,4.29,104
19/05/2020,30.1,34.9,26.3,79.18,0.01,4.16,99
20/05/2020,28.52,33.4,23.2,81.54,0.04,4.4,77
21/05/2020,29.06,35.9,24,79.75,0.02,3.8,91
22/05/2020,27.93,34.8,22.8,84.91,0.13,3.63,57
23/05/2020,27.58,32,24.1,84.43,0.02,3.32,93
24/05/2020,29.13,34.2,25.3,78.6,0,4.11,64
25/05/2020,29.65,35,25.6,78.43,0,4.08,65
26/05/2020,29.41,35.2,24.8,78.95,0.03,3.65,151
27/05/2020,28.01,32.2,23.8,84.69,0.05,3.58,133
28/05/2020,29.21,34.7,23.4,81.14,0.04,4.52,128
29/05/2020,28.54,33.9,22.3,82.77,0.02,4.03,105
30/05/2020,28.21,34.7,23.8,83.98,0.01,3.96,92
31/05/2020,28.6,34,23,80.26,0,4.42,63
01/06/2020,26.75,30.8,22.1,86.94,0.05,4.36,142
02/06/2020,28.65,35.6,22.5,79.47,0.01,4.13,160
03/06/2020,28.89,33.7,23.5,80.18,0.01,4.4,132
04/06/2020,28.3,34.1,22.9,81.43,0.08,4.67,128
05/06/2020,27.84,32.1,22.4,82.45,0.04,5.5,64
06/06/2020,27.22,29.9,22.6,85.4,0.02,4,104
07/06/2020,29.38,34.3,24,76.98,0,4.24,120
08/06/2020,28.41,32.2,24.9,83.38,0,4.34,108
09/06/2020,28.03029936,33.21454027,23.93442623,79.45767162,0.021922261,5.17,217
10/06/2020,28.03029936,33.21454027,23.93442623,79.45767162,0.021922261,5.64,179
11/06/2020,29.51,32.8,26.7,77.85,0.01,4.32,170
12/06/2020,28.61,32.4,24.6,82.52,0.03,4.19,147
13/06/2020,25.96,29,22.6,88.79,0.09,4.24,198
14/06/2020,27.91,33.4,22.7,83.96,0.03,4.23,97
15/06/2020,29.4,33.6,23.9,78.68,0.01,4.77,187
16/06/2020,28.01,32,24.4,85.21,0.02,4.07,249
17/06/2020,26.79,30.6,23.8,88.79,0.09,3.62,221
18/06/2020,27.56,31.9,23.9,82.95,0.01,3.69,219
19/06/2020,27.91,32.7,23.8,83.52,0.01,4.32,108
20/06/2020,26.4,29.2,23.7,90.8,0.11,3.96,209
21/06/2020,26.43,28.7,23.2,90.02,0.06,3.87,101
22/06/2020,27.06,30.1,23.2,87.59,0.05,4.31,281
23/06/2020,26.37,29.3,22.5,89.95,0.22,4.79,180
24/06/2020,26.66,28.6,23.4,86.62,0.07,5.19,234
25/06/2020,28.18,32.6,23.2,78.18,0,4.83,220
26/06/2020,28.67,33,23.7,79,0,4.71,122
27/06/2020,28.95,32.7,24.9,80.69,0.01,5.57,198
28/06/2020,29.02,33.7,23.2,78.5,0.01,5.33,106
29/06/2020,29.2,33.7,25.6,77.4,0.01,5.34,211
30/06/2020,29.24,34.4,24.3,76.2,0,5.58,284
01/07/2020,28.15,32.2,22,82.38,0,4.36,229
02/07/2020,29.33,32.1,26.9,75.76,0,4.969860602,203
03/07/2020,29.44,33.6,25.7,75.7,0,4.95,173
04/07/2020,28.52,33.6,21.4,79.15,0.04,4.91,252
05/07/2020,27.62,33.9,22.4,82.47,0.03,4.3,112
06/07/2020,28.47,33.5,23.2,79.32,0.02,5.04,355
07/07/2020,27.44,32.3,23.4,83.67,0.02,4.969860602,237
08/07/2020,27.15,31.5,23.3,84.25,0.02,4.969860602,339
09/07/2020,25.77,28.4,22.7,88.87,0.08,5.05,122
10/07/2020,27.42,32.2,22.3,78.69,0,4.17,180
11/07/2020,27.55,31.6,23.4,82.84,0.01,4.14,257
12/07/2020,28.19,32.6,23.6,80.89,0.02,4.47,138
13/07/2020,25.88,30.5,22.9,88.99,0.11,4.67,334
14/07/2020,26.84,30.5,22.7,83.37,0,4.41,288
15/07/2020,27.49,32.2,23.4,84.21,0.01,4.31,279
16/07/2020,28.17,34.7,22.6,81.23,0.02,4.3,226
17/07/2020,28.85,34,23.3,77.49,0,4.28,156
18/07/2020,28.02,33.4,24.1,81.12,0,4.15,222
19/07/2020,28.49,33.5,23.5,77.62,0,4.38,135
20/07/2020,29.15,35.1,24.2,76.53,0,5.09,286
21/07/2020,29.05,34.6,24.1,76.69,0,4.69,324
22/07/2020,27.76,32,22.2,82.84,0.07,3.7,361
23/07/2020,27.62,31.5,22.7,81.36,0.02,4.02,180
24/07/2020,27.47,32.4,23,83.88,0.04,4.26,289
25/07/2020,26.99,32.1,23.2,85.92,0.03,4.23,221
26/07/2020,27.49,32.7,23.1,83.71,0.02,4.75,111
27/07/2020,26.64,31.1,22.4,87.71,0.1,4.38,207
28/07/2020,27.94,33,23.3,80.99,0,4.38,313
29/07/2020,26.15,29.6,23.3,89.4,0.03,3.87,207
30/07/2020,28.2,33.4,23.8,81.59,0,4.43,155
31/07/2020,28.11,31.7,23,79.93,0,4.77,170
01/08/2020,28.24,32.3,23.1,78.91,0,4.68,186
02/08/2020,28.83,33.3,24,75.95,0,4.82,99
03/08/2020,29.29,33.8,24.8,73.62,0,4.969860602,336
04/08/2020,27.68,30.6,23,79.53,0,4.68,230
05/08/2020,28.77,33.4,24.2,78.75,0,4.59,277
06/08/2020,29.23,34,25.2,79.14,0,4.12,199
07/08/2020,29.52,34.9,24.7,78.21,0,4.69,155
08/08/2020,29.8,34.8,26.2,76.07,0,4.66,243
09/08/2020,29.85,35.4,25.6,78.57,0,4.49,107
10/08/2020,29.91,35,26.8,77.11,0,5.08,124
11/08/2020,29.82,34.6,27.1,78.12,0,4.66,293
12/08/2020,27.72,32.5,21.6,81.24,0.02,4.28,217
13/08/2020,28.38,33.4,22.5,74.25,0.13,4.1,233
14/08/2020,25.96,29.3,22.1,87.84,0.13,3.85,200
15/08/2020,27.59,33.2,23.4,83.46,0.02,3.59,205
16/08/2020,27.84,32.3,22.7,80.69,0,4.08,107
17/08/2020,27.19,32.7,22.7,84.32,0.09,3.7,263
18/08/2020,27.13,30.7,23.6,83.85,0.01,4.04,169
19/08/2020,27.94,33.2,23,80.99,0.01,3.82,232
20/08/2020,28.08,33.2,23.8,82.59,0.01,4.63,154
21/08/2020,29.44,34.3,25.9,74.11,0,5.4,135
22/08/2020,27.74,33.4,22,81.38,0.04,4.44,123
23/08/2020,25.55,29.3,22.4,91.22,0.05,3.7,101
24/08/2020,28.11,34.4,22.7,80.32,0,4.73,210
25/08/2020,27.8,32.2,24.2,80.75,0,4.43,190
26/08/2020,27.15,32.5,23.6,79.89,0.02,4.93,193
27/08/2020,27.85,31.9,22.9,78.13,0,4.46,183
28/08/2020,28.77,33.2,23.2,71.74,0.01,4.72,94
29/08/2020,27.24,32.4,24.3,84.65,0.03,4.05,127
30/08/2020,28.62,34,23.9,77.79,0.01,4.58,72
31/08/2020,29.06,33.7,24.6,76.04,0,4.86,217
01/09/2020,28.57,33.5,24.2,79.82,0.02,4.5,160
02/09/2020,28.52,33.3,24.5,79.74,0.01,4.36,140
03/09/2020,26.94,31.4,23.3,87.31,0.05,3.58,127
04/09/2020,27.39,32.3,23.8,84.92,0.02,4.25,76
05/09/2020,25.48,28.3,23,89.19,0.11,4.21,102
06/09/2020,26.55,32.3,22.8,86.17,0.05,4.05,51
07/09/2020,28.15,33.6,23.2,79.17,0,4.83,155
08/09/2020,28.19,33.2,23.8,80.4,0.01,4.73,155
09/09/2020,28.24,33.5,24.4,80.33,0.01,3.9,99
10/09/2020,27.18,32,22.9,83.62,0.06,4.32,110
11/09/2020,27.57,32.7,22.8,79.02,0.06,4.53,54
12/09/2020,26.05,31.6,22.4,87.2,0.06,3.85,60
13/09/2020,24.81,28.3,22,90.43,0.1,3.89,44
14/09/2020,25.57,29.8,22.1,89.68,0.04,3.8,142
15/09/2020,27.61,32.3,22.9,82.67,0,3.97,124
16/09/2020,26.63,31.3,21,80.22,0.06,4.75,89
17/09/2020,28.07,34.1,23,78.69,0,4.54,102
18/09/2020,28.82,35,23.7,75.68,0,4.96,80
19/09/2020,28.33,35,22.5,75.24,0.04,4.78,72
20/09/2020,28.77,33,24.9,78.98,0,4.37,35
21/09/2020,26.3,30.8,23.3,88.67,0.02,4.29,151
22/09/2020,27.61,33.3,23.6,81.98,0,4.43,111
23/09/2020,28.77,34.6,23.8,77.6,0,3.93,86
24/09/2020,28.34,33.3,23.9,78.56,0.02,4.74,80
25/09/2020,28.8,34.6,22.5,75.43,0.08,4.12,41
26/09/2020,25.93,29.3,22.3,86.55,0.14,4.87,53
27/09/2020,26.48,30,22.3,83.96,0.02,4.74,48
28/09/2020,28.46,33.5,24.9,78.59,0,4.4,107
29/09/2020,27.42,31.1,22.9,84.77,0.02,4.17,123
30/09/2020,27.95,34.5,24.5,84.23,0.03,4.18,102
01/10/2020,26.69,31.1,23.6,89,0.04,3.44,78
02/10/2020,27.79,33,22.7,82.17,0.04,4.22,58
03/10/2020,27.56,33.2,22.6,77.03,0.02,5.66,59
04/10/2020,28.62,31.7,25,73.95,0,3.88,33
05/10/2020,29.03,34.8,25.6,75.32,0,3.55,104
06/10/2020,28.66,33.8,25.6,78.62,0,4.29,87
07/10/2020,28.16,33.3,23.8,78.56,0.02,4.99,90
08/10/2020,27.08,33.2,23.4,84.75,0.06,5.33,66
09/10/2020,27.97,31,25.6,78.82,0,4.42,47
10/10/2020,27.59,30.2,23.1,82.3,0.04,4.23,74
11/10/2020,27.6,31.9,22.9,79.4,0.02,5.29,48
12/10/2020,28.38,31.5,25.7,76.84,0,6.19,98
13/10/2020,29.08,32.7,25,71.02,0,4.27,114
14/10/2020,28.83,32.8,23.2,77.57,0.02,4.38,99
15/10/2020,28.49,33.2,23.8,76.11,0.02,4.92,67
16/10/2020,29.1,34.2,23.8,72.32,0,4.62,60
17/10/2020,29.74,34.8,25.8,75.79,0,4.21,72
18/10/2020,28.29,33.6,22.5,81.98,0.01,4.18,53
19/10/2020,28.79,34.3,24.4,74.74,0,4.26,97
20/10/2020,27.9,31.2,23.5,83.81,0.01,3.5,116
21/10/2020,28.83,34.6,24.1,76.72,0.01,4.969860602,77
22/10/2020,27.11,31.6,22.9,81.98,0.04,5.48,81
23/10/2020,28.76,33.1,25.9,78.18,0,4.08,43
24/10/2020,27.92,31.7,24.2,83.35,0.01,3.36,74
25/10/2020,28.25,33.7,22.2,75.58,0.02,4.67,33
26/10/2020,27.4,30,23.2,83.09,0.03,3.69,91
27/10/2020,29.45,34.4,25,74.26,0,4.47,75
28/10/2020,27.89,29.8,23.1,85.48,0.04,3.31,74
29/10/2020,28.44,33.3,25.5,81.77,0,4.4,69
30/10/2020,28.68,34.1,24.8,78.78,0,3.95,38
31/10/2020,27.45,34.8,22.6,84.75,0.11,3.92,37
01/11/2020,27.86,33.4,24.1,80.37,0,4.85,25
02/11/2020,27.22,33.9,22.5,82.79,0.09,4.13,83
03/11/2020,27.57,31.7,24.4,86.62,0.01,3.37,73
04/11/2020,25.55,28.5,22.9,90.72,0.12,3.42,61
05/11/2020,28.06,34.9,23.9,76.87,0,3.67,54
06/11/2020,28.98,34.1,25.2,76.31,0,3.59,44
07/11/2020,25.97,29.5,23,92,0.11,3.63,47
08/11/2020,26.4,30.2,23.4,89.12,0.03,3.68,29
09/11/2020,26.91,31.3,24,87.17,0.01,3.79,79
10/11/2020,27.15,31.3,23.5,85.56,0.03,3.27,40
11/11/2020,28.66,33.2,24,78.22,0,3.96,71
12/11/2020,29.59,35.6,25.7,74.45,0.01,5.29,38
13/11/2020,29.13,34.5,25.1,77.77,0.01,4.81,45
14/11/2020,28.07,33.3,23.5,82.99,0.02,4.15,26
15/11/2020,27.22,33.1,22.8,87.2,0.12,4.71,22
16/11/2020,27.82,33.3,24.3,79.92,0.02,5.36,61
17/11/2020,27.19,33.7,23.5,84.78,0.04,3.95,43
18/11/2020,28.34,33.9,24.3,78.22,0,3.71,33
19/11/2020,27.52,32.3,24.1,84.7,0.03,3.42,34
20/11/2020,27.45,34.6,23.6,85.14,0.02,3.53,29
21/11/2020,26.6,33.6,23.4,87.99,0.09,3.91,22
22/11/2020,26.19,33.8,22.8,88.24,0.15,3.82,21
23/11/2020,25.84,30.7,23,90.74,0.08,3.66,55
24/11/2020,25.95,29.9,23.8,89.35,0,3.57,50
25/11/2020,26.55,31.5,23.5,86.95,0.01,4.05,48
26/11/2020,26.22,28.3,24.2,90.36,0.01,3.57,29
27/11/2020,27.44,32.6,24.6,86.17,0,4.01,20
